MSA_ID,ra,dec,prism_4,Mgrat_4,prism_5,Mgrat_5,prism_7,Mgrat_7,prism_8,Mgrat_8,prism_9,Mgrat_9,prism_10,Mgrat_10,prism_11,prism_12
003585,215.0232093,53.0079722,False,False,True,True,False,False,False,False,False,False,False,False,False,False
003587,215.0106398,52.9761836,False,False,True,False,False,False,False,False,False,False,False,False,False,False
003661,215.0469474,52.9458225,False,False,False,False,False,False,False,False,True,False,False,False,False,False
003706,215.1326704,52.9768079,False,False,False,False,False,False,False,True,False,False,False,False,False,False
003734,215.212877,53.0363865,False,False,False,False,True,False,False,False,False,False,False,False,False,False
003765,215.0302474,52.9374291,False,False,False,False,False,False,False,False,True,False,False,False,False,False
003768,214.9111111,52.8607083,False,False,False,False,False,False,False,False,False,False,False,False,True,False
003788,214.8907857,52.8686992,False,False,False,False,False,False,False,False,False,False,False,True,False,False
003813,214.9541635,52.8611878,False,False,False,False,False,False,False,False,False,False,True,False,False,False
003818,215.0788222,52.9567369,False,False,True,False,False,False,False,False,False,False,False,False,False,False
003838,214.8984667,52.8616676,False,False,False,False,False,False,False,False,False,False,True,True,False,False
003855,214.8827919,52.8796284,True,False,False,False,False,False,False,False,False,False,True,False,False,False
003877,214.8237643,52.8810094,True,False,False,False,False,False,False,False,False,False,False,False,False,False
003902,214.7839248,52.7150436,False,False,False,False,False,False,False,False,False,False,False,False,False,True
003928,214.9823248,52.8952628,False,False,False,False,False,False,False,False,True,True,False,False,False,False
003929,214.9819818,52.8952498,False,False,False,False,False,False,False,False,True,True,False,False,False,False
003939,215.0548174,52.9572159,False,False,True,False,False,False,False,False,False,False,False,False,False,False
003946,214.9389511,52.8827245,False,False,False,False,False,False,False,False,False,False,True,False,False,False
003962,214.7692213,52.7768064,False,False,False,False,False,False,False,False,False,False,False,False,False,True
003967,214.8372929,52.8303842,True,False,False,False,False,False,False,False,False,False,False,False,False,False
003971,214.7166398,52.746833,False,False,False,False,False,False,False,False,False,False,False,False,False,True
003992,214.8871041,52.882986,False,False,False,False,False,False,False,False,False,False,True,False,False,False
004000,214.9660635,52.9427835,False,False,False,False,False,False,False,False,True,True,False,False,False,False
004074,214.9452625,52.8440275,False,False,False,False,False,False,False,False,False,False,True,False,False,False
004128,214.8788753,52.8414138,True,False,False,False,False,False,False,False,False,False,False,False,False,False
004132,214.9630233,52.8449599,False,False,False,False,False,False,False,False,False,False,True,False,False,False
004144,215.1752272,53.0632832,False,False,False,False,True,True,False,False,False,False,False,False,False,False
004148,215.0507206,52.8899519,False,False,False,False,False,False,False,False,True,False,False,False,False,False
004196,215.1534142,53.0163637,False,False,False,False,True,False,False,False,False,False,False,False,False,False
004210,215.2372077,53.0610871,False,False,False,False,True,True,False,False,False,False,False,False,False,False
004222,214.9579451,52.8359251,False,False,False,False,False,False,False,False,False,False,True,False,False,False
004310,214.9722143,52.9058991,False,False,False,False,False,False,False,False,True,False,False,False,False,False
004314,215.0218942,52.9667223,False,False,False,True,False,False,False,False,False,False,False,False,False,False
004315,214.8289268,52.8332437,True,True,False,False,False,False,False,False,False,False,False,False,False,False
004317,214.8778479,52.8657698,True,True,False,False,False,False,False,False,False,False,False,False,True,False
004334,214.8044271,52.8658602,True,False,False,False,False,False,False,False,False,False,False,False,False,False
004366,214.992906,52.9072789,False,False,False,False,False,False,False,False,True,False,False,False,False,False
004370,215.0712095,52.9687227,False,False,True,False,False,False,False,False,False,False,False,False,False,False
004377,214.9013445,52.852318,False,False,False,False,False,False,False,False,False,False,False,False,True,False
004385,215.179599,53.0620667,False,False,False,False,True,True,False,False,False,False,False,False,False,False
004386,215.0676151,52.9843298,False,False,False,False,False,False,True,True,False,False,False,False,False,False
004402,215.0559956,53.004531,False,False,True,True,False,False,False,False,False,False,False,False,False,False
004441,215.0326079,52.9099607,False,False,False,False,False,False,False,False,True,False,False,False,False,False
004458,215.0137591,52.9590831,False,False,True,False,False,False,False,False,False,False,False,False,False,False
004485,215.1382864,53.0007329,False,False,False,False,False,False,True,False,False,False,False,False,False,False
004487,214.7874563,52.7706381,False,False,False,False,False,False,False,False,False,False,False,False,False,True
004605,214.8731828,52.8363288,False,False,False,False,False,False,False,False,False,False,False,False,True,False
004611,215.0689748,52.9925482,False,False,True,False,False,False,False,False,False,False,False,False,False,False
004652,214.9018971,52.8598612,False,False,False,False,False,False,False,False,False,False,True,False,False,False
004680,215.2304288,53.0673957,False,False,False,False,False,True,False,False,False,False,False,False,False,False
004696,214.8747054,52.8437481,False,False,False,False,False,False,False,False,False,False,False,False,True,False
004733,215.0630928,53.0132311,False,False,True,False,False,False,False,False,False,False,False,False,False,False
004739,215.0424953,52.9897543,False,False,True,False,False,False,False,False,False,False,False,False,False,False
004745,214.8005973,52.7478211,False,False,False,False,False,False,False,False,False,False,False,False,False,True
004755,215.0643486,53.0088099,False,False,True,False,False,False,True,False,False,False,False,False,False,False
004763,215.1825033,53.0547373,False,False,False,False,True,False,False,False,False,False,False,False,False,False
004764,215.1691441,53.0234874,False,False,False,False,True,False,False,False,False,False,False,False,False,False
004768,215.2333809,53.0738011,False,False,False,False,True,True,False,False,False,False,False,False,False,False
004778,215.0769267,52.9670666,False,False,True,False,False,False,False,False,False,False,False,False,False,False
004906,214.8969458,52.8767536,False,False,False,False,False,False,False,False,False,False,False,False,True,False
004908,215.2245074,53.0723924,False,False,False,False,True,False,False,False,False,False,False,False,False,False
004918,214.9157288,52.8264135,False,False,False,False,False,False,False,False,False,False,False,False,True,False
004945,215.1405232,52.9991713,False,False,False,False,False,False,False,True,False,False,False,False,False,False
004959,214.7671433,52.7294362,False,False,False,False,False,False,False,False,False,False,False,False,False,True
004985,214.8174088,52.7364053,False,False,False,False,False,False,False,False,False,False,False,False,False,True
004992,214.739994,52.7376162,False,False,False,False,False,False,False,False,False,False,False,False,False,True
005020,214.9022261,52.8579015,False,False,False,False,False,False,False,False,False,False,False,False,True,False
005079,215.0324209,52.9446674,False,False,False,False,False,False,False,False,True,False,False,False,False,False
005081,215.1640377,53.0387997,False,False,False,False,True,False,False,False,False,False,False,False,False,False
005096,215.0920472,53.0050929,False,False,False,False,False,False,True,False,False,False,False,False,False,False
005106,214.9095971,52.8802025,False,False,False,False,False,False,False,False,False,False,False,True,False,False
005113,214.9692881,52.9275762,False,False,False,False,False,False,False,False,True,True,False,False,False,False
005117,215.0659987,52.9982025,False,False,True,True,False,False,False,False,False,False,False,False,False,False
005123,215.0721435,53.0071114,False,False,True,False,False,False,False,False,False,False,False,False,False,False
005195,215.0848623,53.0097321,False,False,False,False,False,False,True,False,False,False,False,False,False,False
005216,215.15492,53.0505867,False,False,False,False,True,False,False,False,False,False,False,False,False,False
005244,214.9055617,52.8177469,False,False,False,False,False,False,False,False,False,False,False,False,True,False
005251,214.9527213,52.827931,False,False,False,False,False,False,False,False,False,False,True,True,False,False
005300,214.9665098,52.8466679,False,False,False,False,False,False,False,False,False,False,True,True,False,False
005317,214.8254413,52.8447615,True,False,False,False,False,False,False,False,False,False,False,False,False,False
005337,214.7390793,52.7332315,False,False,False,False,False,False,False,False,False,False,False,False,False,True
005351,215.1446968,52.9526557,False,False,False,False,False,False,True,False,False,False,False,False,False,False
005362,214.9426659,52.8299741,False,False,False,False,False,False,False,False,False,False,True,True,False,False
005399,214.9858249,52.9046622,False,False,False,False,False,False,False,False,True,False,False,False,False,False
005400,214.9314039,52.8674401,False,False,False,False,False,False,False,False,False,False,True,False,False,False
005409,214.8681252,52.8388596,True,True,False,False,False,False,False,False,False,False,False,False,False,False
005413,215.0723474,52.9891068,False,False,False,True,False,False,False,False,False,False,False,False,False,False
005423,215.0796034,53.0025941,False,False,False,False,False,False,True,False,False,False,False,False,False,False
005430,214.9713251,52.9320531,False,False,False,False,False,False,False,False,True,True,False,False,False,False
005460,214.9922144,52.9777765,False,False,True,False,False,False,False,False,False,False,False,False,False,False
005530,214.7642558,52.7269785,False,False,False,False,False,False,False,False,False,False,False,False,False,True
005538,215.1867194,53.0287424,False,False,False,False,True,False,False,False,False,False,False,False,False,False
005546,215.1203372,52.9881131,False,False,False,False,False,False,True,False,False,False,False,False,False,False
005560,215.2224688,53.0676665,False,False,False,False,True,False,False,False,False,False,False,False,False,False
005582,215.0355582,52.9466806,False,False,False,False,False,False,False,False,False,True,False,False,False,False
005618,215.0435485,52.9727308,False,False,True,False,False,False,False,False,False,False,False,False,False,False
005632,215.0625372,52.994959,False,False,False,False,False,False,True,True,False,False,False,False,False,False
005640,215.061135,52.9966787,False,False,True,False,False,False,False,False,False,False,False,False,False,False
005674,214.8200415,52.8498112,True,False,False,False,False,False,False,False,False,False,False,False,False,False
005884,214.7588267,52.7405775,False,False,False,False,False,False,False,False,False,False,False,False,False,True
005970,215.0961155,52.9547497,False,False,False,False,False,False,True,False,False,False,False,False,False,False
005995,215.0587988,52.9758135,False,False,True,False,False,False,False,False,False,False,False,False,False,False
006043,214.9988637,52.9071936,False,False,False,False,False,False,False,False,True,False,False,False,False,False
006162,215.0531333,52.9956397,False,False,True,False,False,False,False,False,False,False,False,False,False,False
006177,215.0253208,52.9457208,False,False,False,False,False,False,False,False,True,False,False,False,False,False
006188,214.947574,52.8767711,False,False,False,False,False,False,False,False,False,False,True,False,False,False
006192,214.7845986,52.7118786,False,False,False,False,False,False,False,False,False,False,False,False,False,True
006265,215.1375882,53.0031231,False,False,False,False,False,False,False,True,False,False,False,False,False,False
006280,215.0793529,52.9873438,False,False,False,False,False,False,True,False,False,False,False,False,False,False
006283,215.1348741,52.9700678,False,False,False,False,False,False,True,False,False,False,False,False,False,False
006419,215.1320614,52.9894013,False,False,False,False,False,False,True,False,False,False,False,False,False,False
006430,214.7475896,52.7318928,False,False,False,False,False,False,False,False,False,False,False,False,False,True
006441,215.1711439,53.0737862,False,False,False,False,True,False,False,False,False,False,False,False,False,False
006459,214.8813192,52.8437681,False,False,False,False,False,False,False,False,False,False,False,False,True,False
006488,214.8745906,52.8373149,False,False,False,False,False,False,False,False,False,False,False,False,True,False
006507,214.7614671,52.7709048,False,False,False,False,False,False,False,False,False,False,False,False,False,True
006540,215.1252465,53.0048165,False,False,False,False,False,False,False,True,False,False,False,False,False,False
006563,214.9401821,52.8360254,False,False,False,False,False,False,False,False,False,False,True,True,False,False
006588,214.7828079,52.7608575,False,False,False,False,False,False,False,False,False,False,False,False,False,True
006639,214.9206818,52.8130364,False,False,False,False,False,False,False,False,False,False,False,False,True,False
006649,215.21636,53.0237355,False,False,False,False,True,True,False,False,False,False,False,False,False,False
006689,214.9377543,52.8264538,False,False,False,False,False,False,False,False,False,False,True,True,False,False
006690,215.0501849,53.0058304,False,False,True,False,False,False,False,False,False,False,False,False,False,False
006717,214.8924744,52.881401,False,False,False,False,False,False,False,False,False,False,True,False,False,False
006718,215.1804403,53.063539,False,False,False,False,True,False,False,False,False,False,False,False,False,False
006720,214.9498735,52.8835182,False,False,False,False,False,False,False,False,False,False,True,False,False,False
006731,214.8168217,52.7627735,False,False,False,False,False,False,False,False,False,False,False,False,False,True
006776,214.9528049,52.8418111,False,False,False,False,False,False,False,False,False,False,True,False,False,False
006782,215.1630524,53.0643491,False,False,False,False,True,False,False,False,False,False,False,False,False,False
006833,214.8224291,52.7445613,False,False,False,False,False,False,False,False,False,False,False,False,False,True
006953,215.1575671,53.0481641,False,False,False,False,True,True,False,False,False,False,False,False,False,False
006959,214.9868372,52.9979639,False,False,True,False,False,False,False,False,False,False,False,False,False,False
007006,215.2140013,53.0661774,False,False,False,False,True,False,False,False,False,False,False,False,False,False
007065,214.8638838,52.8888475,True,False,False,False,False,False,False,False,False,False,False,False,False,False
007093,214.7647488,52.7702373,False,False,False,False,False,False,False,False,False,False,False,False,False,True
007115,215.0551863,52.9262884,False,False,False,False,False,False,False,False,True,False,False,False,False,False
007126,215.1317548,52.9727937,False,False,False,False,False,False,True,False,False,False,False,False,False,False
007169,215.2307409,53.0596824,False,False,False,False,True,False,False,False,False,False,False,False,False,False
007193,214.7782353,52.7583553,False,False,False,False,False,False,False,False,False,False,False,False,False,True
007244,214.8534461,52.8469294,False,False,False,False,False,False,False,False,False,False,False,False,True,False
007268,214.9590776,52.8776535,False,False,False,False,False,False,False,False,False,False,True,False,False,False
007299,214.873521,52.8763569,True,True,False,False,False,False,False,False,False,False,False,False,False,False
007337,215.2183154,53.0381435,False,False,False,False,True,False,False,False,False,False,False,False,False,False
007365,214.9400399,52.8537485,False,False,False,False,False,False,False,False,False,False,False,False,True,False
007373,214.9623307,52.8819336,False,False,False,False,False,False,False,False,False,False,True,False,False,False
007380,215.1840795,53.0608092,False,False,False,False,False,True,False,False,False,False,False,False,False,False
007386,214.905538,52.855457,False,False,False,False,False,False,False,False,False,False,False,False,True,False
007395,214.9600609,52.882217,False,False,False,False,False,False,False,False,False,False,True,False,False,False
007396,214.8422943,52.8440623,False,False,False,False,False,False,False,False,False,False,False,False,True,False
007398,214.8233412,52.8505979,True,False,False,False,False,False,False,False,False,False,False,False,False,False
007409,215.0837451,52.9661294,False,False,False,False,False,False,True,False,False,False,False,False,False,False
007468,214.7405332,52.7500848,False,False,False,False,False,False,False,False,False,False,False,False,False,True
007492,215.237482,53.0402283,False,False,False,False,True,False,False,False,False,False,False,False,False,False
007543,214.9959704,53.0042598,False,False,True,False,False,False,False,False,False,False,False,False,False,False
007571,214.7660996,52.7720908,False,False,False,False,False,False,False,False,False,False,False,False,False,True
007609,214.8873286,52.873341,True,False,False,False,False,False,False,False,False,False,False,False,True,False
007662,214.8800087,52.8716922,True,True,False,False,False,False,False,False,False,False,False,False,False,False
007668,214.9967943,53.0073815,False,False,True,False,False,False,False,False,False,False,False,False,False,False
007719,214.792971,52.7752359,False,False,False,False,False,False,False,False,False,False,False,False,False,True
007732,215.0425096,52.8996021,False,False,False,False,False,False,False,False,True,False,False,False,False,False
007808,214.8699853,52.8871904,True,False,False,False,False,False,False,False,False,False,False,False,False,False
007821,214.9095102,52.8249738,False,False,False,False,False,False,False,False,False,False,False,False,True,False
007887,214.7819856,52.7196164,False,False,False,False,False,False,False,False,False,False,False,False,False,True
007974,215.0418189,52.8915976,False,False,False,False,False,False,False,False,True,False,False,False,False,False
007975,215.1300978,52.9538268,False,False,False,False,False,False,True,True,False,False,False,False,False,False
007985,215.2213399,53.0188375,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008033,215.2134826,53.0153891,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008041,214.9680391,52.8429609,False,False,False,False,False,False,False,False,False,False,True,True,False,False
008045,214.9284253,52.8146109,False,False,False,False,False,False,False,False,False,False,False,False,True,False
008104,215.1240648,52.9564678,False,False,False,False,False,False,True,False,False,False,False,False,False,False
008105,214.944732,52.8291748,False,False,False,False,False,False,False,False,False,False,False,False,True,False
008109,215.1232128,52.9564176,False,False,False,False,False,False,True,False,False,False,False,False,False,False
008110,215.0486679,52.9034212,False,False,False,False,False,False,False,False,True,True,False,False,False,False
008195,215.1487061,52.9855724,False,False,False,False,False,False,True,False,False,False,False,False,False,False
008286,214.8991514,52.8129333,False,False,False,False,False,False,False,False,False,False,False,False,True,False
008288,214.7703534,52.721667,False,False,False,False,False,False,False,False,False,False,False,False,False,True
008289,215.2199119,53.0397141,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008299,215.1519541,52.9927709,False,False,False,False,False,False,True,True,False,False,False,False,False,False
008340,215.1435437,52.9923285,False,False,False,False,False,False,True,False,False,False,False,False,False,False
008484,214.9557809,52.8684878,False,False,False,False,False,False,False,False,False,False,True,False,False,False
008506,215.1857179,53.0321504,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008514,215.1845946,53.0313919,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008515,215.0595679,52.9434344,False,False,False,False,False,False,False,False,True,True,False,False,False,False
008517,214.9003738,52.8312318,False,False,False,False,False,False,False,False,False,False,True,False,False,False
008579,215.2172765,53.0581598,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008581,215.1808119,53.033315,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008582,215.1679002,53.0242337,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008588,214.9111703,52.8430445,False,False,False,False,False,False,False,False,False,False,True,True,False,False
008595,215.1759919,53.030642,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008649,214.9690622,52.8915477,False,False,False,False,False,False,False,False,True,False,False,False,False,False
008656,214.8937436,52.8372112,True,False,False,False,False,False,False,False,False,False,True,False,False,False
008683,214.7503769,52.7368875,False,False,False,False,False,False,False,False,False,False,False,False,False,True
008698,215.0575469,52.955783,False,False,True,False,False,False,False,False,False,False,False,False,False,False
008710,214.8815588,52.8306337,False,False,False,False,False,False,False,False,False,False,True,True,False,False
008735,215.0297413,52.9374571,False,False,False,False,False,False,False,False,True,False,False,False,False,False
008736,214.8855555,52.8350433,False,False,False,False,False,False,False,False,False,False,True,True,False,False
008746,215.1252101,53.0081494,False,False,False,False,False,False,True,False,False,False,False,False,False,False
008750,215.0346701,52.9442505,False,False,False,False,False,False,False,False,True,False,False,False,False,False
008762,214.9369856,52.8758191,False,False,False,False,False,False,False,False,False,False,True,False,False,False
008804,214.9993675,52.9225844,False,False,False,False,False,False,False,False,True,False,False,False,False,False
008835,215.063507,52.9692631,False,False,True,False,False,False,False,False,False,False,False,False,False,False
008850,214.8900509,52.8474246,False,False,False,False,False,False,False,False,False,False,True,False,False,False
008878,215.2097416,53.0734366,False,False,False,False,True,False,False,False,False,False,False,False,False,False
008934,215.0473043,52.9679292,False,False,True,False,False,False,False,False,False,False,False,False,False,False
008971,215.1552459,53.0488005,False,False,False,False,False,True,False,False,False,False,False,False,False,False
008978,215.0700279,52.9893353,False,False,True,False,False,False,False,False,False,False,False,False,False,False
008997,215.0815443,52.9986902,False,False,False,False,False,False,True,True,False,False,False,False,False,False
009025,214.891632,52.8656302,False,False,False,False,False,False,False,False,False,False,True,True,False,False
009052,215.0741135,52.9965476,False,False,False,False,False,False,True,True,False,False,False,False,False,False
009074,214.9915022,52.9389096,False,False,False,False,False,False,False,False,True,False,False,False,False,False
009076,214.8690752,52.8523719,False,False,False,False,False,False,False,False,False,False,False,False,True,False
009086,214.9934548,52.9404171,False,False,False,False,False,False,False,False,True,False,False,False,False,False
009094,215.0884934,53.008281,False,False,False,False,False,False,True,False,False,False,False,False,False,False
009116,214.7532002,52.7714868,False,False,False,False,False,False,False,False,False,False,False,False,False,True
009117,214.8845917,52.8650948,True,False,False,False,False,False,False,False,False,False,False,False,False,False
009133,215.1732336,53.0688939,False,False,False,False,True,False,False,False,False,False,False,False,False,False
009141,215.0753737,53.0002377,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009148,214.8664822,52.8526911,True,False,False,False,False,False,False,False,False,False,False,False,False,False
009156,214.9829516,52.9357996,False,False,False,False,False,False,False,False,True,True,False,False,False,False
009162,215.0165705,52.9600661,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009186,215.0675297,52.9973164,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009211,215.1741079,53.0734897,False,False,False,False,True,True,False,False,False,False,False,False,False,False
009238,215.0777875,53.0065121,False,False,False,False,False,False,True,True,False,False,False,False,False,False
009246,214.8440347,52.8413044,False,False,False,False,False,False,False,False,False,False,False,False,True,False
009248,214.8848688,52.8702928,False,False,False,False,False,False,False,False,False,False,True,False,False,False
009292,215.0083733,52.9599293,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009306,215.079295,53.0104632,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009411,215.0692877,53.0090969,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009413,215.0612039,53.0035121,False,False,False,True,False,False,False,False,False,False,False,False,False,False
009433,215.0117818,52.9723455,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009473,215.0671508,53.0130261,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009567,215.001858,52.9737789,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009612,214.9882947,52.9664548,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009619,215.0540331,53.0138444,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009743,214.8133284,52.8477549,True,False,False,False,False,False,False,False,False,False,False,False,False,False
009751,214.8181261,52.8526373,True,False,False,False,False,False,False,False,False,False,False,False,False,False
009761,215.0443037,53.012853,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009780,215.0198073,52.9966841,False,False,True,False,False,False,False,False,False,False,False,False,False,False
009939,214.8085247,52.853744,True,False,False,False,False,False,False,False,False,False,False,False,False,False
009950,215.0215562,53.0053863,False,False,True,False,False,False,False,False,False,False,False,False,False,False
010010,215.0172184,53.004895,False,False,False,True,False,False,False,False,False,False,False,False,False,False
010264,214.8187658,52.8768023,True,False,False,False,False,False,False,False,False,False,False,False,False,False
010293,215.0016558,53.0050768,False,False,False,True,False,False,False,False,False,False,False,False,False,False
010318,215.0136325,53.0109469,False,False,True,False,False,False,False,False,False,False,False,False,False,False
010374,215.0278084,52.9222052,False,False,False,False,False,False,False,False,True,True,False,False,False,False
010386,215.2286848,53.0339464,False,False,False,False,True,False,False,False,False,False,False,False,False,False
010389,215.1658508,53.053762,False,False,False,False,True,False,False,False,False,False,False,False,False,False
010512,214.9599004,52.8296329,False,False,False,False,False,False,False,False,False,False,True,False,False,False
010561,214.9513927,52.8471817,False,False,False,False,False,False,False,False,False,False,True,False,False,False
010588,214.8726429,52.8562483,True,False,False,False,False,False,False,False,False,False,False,False,False,False
010593,214.860328,52.8510421,True,True,False,False,False,False,False,False,False,False,False,False,True,False
010595,214.9027897,52.877674,False,False,False,False,False,False,False,False,False,False,True,False,True,False
010607,214.8310185,52.8649717,True,False,False,False,False,False,False,False,False,False,False,False,False,False
010615,214.8149451,52.8786111,True,False,False,False,False,False,False,False,False,False,False,False,False,False
010635,215.0452956,52.9093637,False,False,False,False,False,False,False,False,True,False,False,False,False,False
010638,214.987067,52.9262084,False,False,False,False,False,False,False,False,True,False,False,False,False,False
010685,215.24452,53.0397331,False,False,False,False,True,False,False,False,False,False,False,False,False,False
010695,215.2150427,53.0195085,False,False,False,False,True,False,False,False,False,False,False,False,False,False
010895,214.7942819,52.7149555,False,False,False,False,False,False,False,False,False,False,False,False,False,True
010896,215.0600368,52.9039149,False,False,False,False,False,False,False,False,True,False,False,False,False,False
010995,215.1520322,52.9740418,False,False,False,False,False,False,True,False,False,False,False,False,False,False
011015,215.2341976,53.0331087,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011017,214.9325543,52.8203195,False,False,False,False,False,False,False,False,False,False,False,False,True,False
011043,215.0546915,52.9086721,False,False,False,False,False,False,False,False,True,False,False,False,False,False
011088,214.9342063,52.8263678,False,False,False,False,False,False,False,False,False,False,False,True,False,False
011117,215.210983,53.0238252,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011118,214.9341825,52.82852,False,False,False,False,False,False,False,False,False,False,True,False,False,False
011139,214.9585653,52.8469255,False,False,False,False,False,False,False,False,False,False,True,False,False,False
011150,214.8093497,52.7414881,False,False,False,False,False,False,False,False,False,False,False,False,False,True
011199,215.2393451,53.0483064,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011227,215.0586342,52.9228816,False,False,False,False,False,False,False,False,True,False,False,False,False,False
011284,215.2167427,53.0378448,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011290,215.1530806,52.9938328,False,False,False,False,False,False,True,False,False,False,False,False,False,False
011318,215.0507266,52.9236976,False,False,False,False,False,False,False,False,True,False,False,False,False,False
011342,215.0027061,52.8915902,False,False,False,False,False,False,False,False,True,False,False,False,False,False
011347,214.9111224,52.8267908,False,False,False,False,False,False,False,False,False,False,False,False,True,False
011383,215.086144,52.9522083,False,False,False,False,False,False,True,False,False,False,False,False,False,False
011441,215.1779777,53.0210701,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011454,215.1826253,53.0250943,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011495,214.931396,52.849085,False,False,False,False,False,False,False,False,False,False,False,False,True,False
011502,214.7540784,52.7231661,False,False,False,False,False,False,False,False,False,False,False,False,False,True
011513,215.0359779,52.9242897,False,False,False,False,False,False,False,False,True,False,False,False,False,False
011580,214.9571398,52.8723687,False,False,False,False,False,False,False,False,False,False,True,True,False,False
011583,215.2363626,53.0694856,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011615,215.2271043,53.0646574,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011624,215.0724897,52.9561377,False,False,True,False,False,False,False,False,False,False,False,False,False,False
011631,215.1602028,53.0182367,False,False,False,False,True,True,False,False,False,False,False,False,False,False
011668,215.0756494,52.9608333,False,False,True,False,False,False,True,False,False,False,False,False,False,False
011676,215.0519465,52.9447738,False,False,False,False,False,False,False,False,True,True,False,False,False,False
011699,214.8977231,52.8361155,True,True,False,False,False,False,False,False,False,False,False,False,False,False
011728,215.08487,52.9707382,False,False,False,False,False,False,True,True,False,False,False,False,False,False
011739,214.7824207,52.7569214,False,False,False,False,False,False,False,False,False,False,False,False,False,True
011741,214.8982381,52.839483,False,False,False,False,False,False,False,False,False,False,True,False,False,False
011753,215.0626384,52.9563466,False,False,True,False,False,False,False,False,False,False,False,False,False,False
011792,214.743983,52.73145,False,False,False,False,False,False,False,False,False,False,False,False,False,True
011798,215.1362241,53.0098358,False,False,False,False,False,False,True,False,False,False,False,False,False,False
011805,215.1579556,53.0253376,False,False,False,False,True,False,False,False,False,False,False,False,False,False
011880,215.0803351,52.9747382,False,False,True,False,False,False,False,False,False,False,False,False,False,False
011887,214.9838901,52.9070286,False,False,False,False,False,False,False,False,True,False,False,False,False,False
011903,215.1619465,53.0337479,False,False,False,False,True,True,False,False,False,False,False,False,False,False
011912,215.0632976,52.9649657,False,False,False,False,False,False,True,False,False,False,False,False,False,False
011937,215.0563297,52.961096,False,False,True,False,False,False,False,False,False,False,False,False,False,False
011953,214.8842586,52.8399112,False,False,False,False,False,False,False,False,False,False,True,False,False,False
011982,214.9327662,52.876099,False,False,False,False,False,False,False,False,False,False,True,False,False,False
011994,215.0659752,52.9712007,False,False,False,False,False,False,True,False,False,False,False,False,False,False
011998,214.8832615,52.842021,False,False,False,False,False,False,False,False,False,False,False,False,True,False
012024,214.8941359,52.8516156,True,False,False,False,False,False,False,False,False,False,False,False,False,False
012025,215.0517327,52.9635376,False,False,True,False,False,False,False,False,False,False,False,False,False,False
012045,214.8798923,52.8426451,True,False,False,False,False,False,False,False,False,False,False,False,False,False
012073,214.9053585,52.86174,False,False,False,False,False,False,False,False,False,False,True,False,False,False
012152,215.0647465,52.9802638,False,False,True,False,False,False,False,False,False,False,False,False,False,False
012163,215.0015145,52.936094,False,False,False,False,False,False,False,False,True,False,False,False,False,False
012213,214.772434,52.776,False,False,False,False,False,False,False,False,False,False,False,False,False,True
012221,214.7580014,52.7664947,False,False,False,False,False,False,False,False,False,False,False,False,False,True
012286,214.9907912,52.9350279,False,False,False,False,False,False,False,False,False,True,False,False,False,False
012302,214.8995357,52.8712474,False,False,False,False,False,False,False,False,False,False,True,False,False,False
012308,214.9743451,52.9246084,False,False,False,False,False,False,False,False,True,True,False,False,False,False
012323,215.0507445,52.9797356,False,False,True,False,False,False,False,False,False,False,False,False,False,False
012348,214.9953708,52.9421938,False,False,False,False,False,False,False,False,True,False,False,False,False,False
012361,214.8864626,52.8658322,False,False,False,False,False,False,False,False,False,False,False,False,True,False
012389,215.1680961,53.0661461,False,False,False,False,True,False,False,False,False,False,False,False,False,False
012405,214.715294,52.746247,False,False,False,False,False,False,False,False,False,False,False,False,False,True
012422,215.0146172,52.9602878,False,False,True,False,False,False,False,False,False,False,False,False,False,False
012459,214.880343,52.866794,False,False,False,False,False,False,False,False,False,False,False,False,True,False
